Neighbourhood;Neighbourhood Latitude;Neighbourhood Longitude;Venue;Venue Latitude;Venue Longitude;Venue Category
Universidad;40.42567834546141;-3.7069788144872016;Chopper Monster;40.42584619831552;-3.7018201527200567;Clothing Store
Universidad;40.42567834546141;-3.7069788144872016;Cuartel del Conde Duque;40.42744057009173;-3.7110438951480864;Public Art
Universidad;40.42567834546141;-3.7069788144872016;Veggie ROOM;40.42561788064848;-3.702635072690808;Health Food Store
Sol;40.41732067395507;-3.704462725129166;Puerta del Sol;40.4170267569777;-3.703442763596807;Plaza
Sol;40.41732067395507;-3.704462725129166;Club del Gourmet Corte Ingles;40.41749665225322;-3.704686028127798;Gourmet Shop
Sol;40.41732067395507;-3.704462725129166;LUSH;40.41901214762635;-3.704898374374776;Cosmetics Shop
Sol;40.41732067395507;-3.704462725129166;Apple Puerta del Sol;40.416996;-3.7022429;Electronics Store
Sol;40.41732067395507;-3.704462725129166;TAKOS;40.418938;-3.703748;Mexican Restaurant
Sol;40.41732067395507;-3.704462725129166;Rosi La Loca;40.415821011717526;-3.7029546044326276;Tapas Restaurant
Sol;40.41732067395507;-3.704462725129166;SunGate Hostel;40.41869565648317;-3.7046225150264593;Hostel
Sol;40.41732067395507;-3.704462725129166;Hotel Liabeny;40.418742456171096;-3.7039962765426564;Hotel
Sol;40.41732067395507;-3.704462725129166;Casa Labra;40.41715;-3.7045143;Tapas Restaurant
Sol;40.41732067395507;-3.704462725129166;Parrilla el Gaucho;40.4182750563455;-3.7031633176773657;Argentinian Restaurant
Sol;40.41732067395507;-3.704462725129166;Museo del Jamón;40.416343036500216;-3.7056822482813363;Spanish Restaurant
Sol;40.41732067395507;-3.704462725129166;Ale-Hop;40.4163863111747;-3.706014321913757;Gift Shop
Sol;40.41732067395507;-3.704462725129166;Myst Gym Club;40.41647661391564;-3.7053298415720475;Gym
Sol;40.41732067395507;-3.704462725129166;La Mallorquina;40.416651463931025;-3.7046623706905586;Pastry Shop
Sol;40.41732067395507;-3.704462725129166;La Pulpería de Victoria;40.416506381;-3.70170887;Seafood Restaurant
Sol;40.41732067395507;-3.704462725129166;Fnac;40.41917587046351;-3.705268692635151;Electronics Store
Sol;40.41732067395507;-3.704462725129166;Bacoa;40.416697729325435;-3.7016824585888597;Burger Joint
Sol;40.41732067395507;-3.704462725129166;Trattoria Malatesta;40.416788;-3.707182;Italian Restaurant
Sol;40.41732067395507;-3.704462725129166;Chocolatería San Ginés;40.416754336997364;-3.7070788402276738;Chocolate Shop
Sol;40.41732067395507;-3.704462725129166;Gourmet Experience;40.41966660972929;-3.7054582485281027;Gourmet Shop
Sol;40.41732067395507;-3.704462725129166;B&B Puerta del Sol;40.41762325876947;-3.702378005673006;Hotel
Sol;40.41732067395507;-3.704462725129166;Taberna Malaspina;40.415766581101096;-3.702643769694344;Tapas Restaurant
Sol;40.41732067395507;-3.704462725129166;Serafina;40.41642972263389;-3.7022844736145575;Restaurant
Sol;40.41732067395507;-3.704462725129166;La Central de Callao;40.41937153198512;-3.706036221579081;Bookstore
Sol;40.41732067395507;-3.704462725129166;Plaza Santa Cruz;40.415063266025314;-3.705661389771447;Plaza
Sol;40.41732067395507;-3.704462725129166;Monasterio de las Descalzas Reales;40.41821556333516;-3.7065309847742736;Church
Sol;40.41732067395507;-3.704462725129166;Plaza Mayor;40.415526598647354;-3.7075061894121037;Plaza
Sol;40.41732067395507;-3.704462725129166;Churrería Los Artesanos 1902;40.41758135061494;-3.7070293825992406;Coffee Shop
Sol;40.41732067395507;-3.704462725129166;Kilómetro 0;40.41683089969355;-3.7038402596454585;Historic Site
Sol;40.41732067395507;-3.704462725129166;Casa del Libro;40.418015134167284;-3.7055755133448622;Bookstore
Sol;40.41732067395507;-3.704462725129166;Museo del Jamón;40.41665890338383;-3.7015152430287395;Tapas Restaurant
Sol;40.41732067395507;-3.704462725129166;Hotel Petit Palace Tres Cruces;40.41940183436987;-3.7028119210089225;Hotel
Sol;40.41732067395507;-3.704462725129166;El Jardín Secreto de SB;40.419106710663684;-3.7023069232360086;Café
Sol;40.41732067395507;-3.704462725129166;InClan Brutal Bar;40.41502338061646;-3.7018643661445174;Tapas Restaurant
Sol;40.41732067395507;-3.704462725129166;Plaza del Callao;40.42014480521912;-3.705762832193117;Plaza
Sol;40.41732067395507;-3.704462725129166;Baton Rouge Madrid;40.41582561219427;-3.7016665688252477;Cocktail Bar
Sol;40.41732067395507;-3.704462725129166;Smöoy;40.41898853814746;-3.7020862697678543;Frozen Yogurt Shop
Sol;40.41732067395507;-3.704462725129166;Zara;40.415755053855534;-3.70325774218464;Clothing Store
Sol;40.41732067395507;-3.704462725129166;Taberna del Chato;40.414844515186154;-3.702683456732465;Spanish Restaurant
Sol;40.41732067395507;-3.704462725129166;Hammam Al Ándalus Madrid - Baños Árabes;40.41445688173982;-3.7043183592944473;Spa
Sol;40.41732067395507;-3.704462725129166;Salvador Bachiller;40.419068386780246;-3.702090366521614;Accessories Store
Sol;40.41732067395507;-3.704462725129166;La Violeta;40.416477;-3.700671;Dessert Shop
Sol;40.41732067395507;-3.704462725129166;En Busca del Tiempo;40.415625674100674;-3.702600895741347;Spanish Restaurant
Sol;40.41732067395507;-3.704462725129166;Torrons Vicens: Artesa D' Agramunt;40.41609478587808;-3.7081185796186933;Pastry Shop
Sol;40.41732067395507;-3.704462725129166;Cerveceria Erte;40.41924121529476;-3.707470367575049;Bar
Sol;40.41732067395507;-3.704462725129166;El Corte Inglés;40.41753785328389;-3.7048925169539415;Department Store
Sol;40.41732067395507;-3.704462725129166;La Tagliatella;40.41973334799455;-3.706735265471105;Italian Restaurant
Sol;40.41732067395507;-3.704462725129166;Casa del Libro;40.42010059527963;-3.703192985614225;Bookstore
Sol;40.41732067395507;-3.704462725129166;Pastelería El Riojano;40.416450788814984;-3.7059099817327517;Dessert Shop
Sol;40.41732067395507;-3.704462725129166;Hyatt Centric Gran Via Madrid;40.4200303054744;-3.703703930658583;Hotel
Imperial;40.40619860546602;-3.7182692939262676;Spa Los Nogales;40.40539932921744;-3.71723643446531;Spa
Imperial;40.40619860546602;-3.7182692939262676;Madrid Río (Sector Norte);40.408790667048855;-3.7229919433593746;Park
Imperial;40.40619860546602;-3.7182692939262676;Estadio Vicente Calderón;40.40207114826669;-3.7203824648295067;Soccer Stadium
Imperial;40.40619860546602;-3.7182692939262676;El Camarote;40.40839;-3.7162416;Coffee Shop
Imperial;40.40619860546602;-3.7182692939262676;Arroceria Imperial;40.404255;-3.715239;Mediterranean Restaurant
Imperial;40.40619860546602;-3.7182692939262676;Domino's Pizza;40.40558977984799;-3.716412178764935;Pizza Place
Imperial;40.40619860546602;-3.7182692939262676;Sportoday Fitness Center;40.40505369473396;-3.716360846264108;Gym
Imperial;40.40619860546602;-3.7182692939262676;NH Ribera del Manzanares;40.40631826368248;-3.7217145991148537;Hotel
Imperial;40.40619860546602;-3.7182692939262676;basic-fit puerta de toledo;40.40368559023189;-3.713484440439927;Gym / Fitness Center
Imperial;40.40619860546602;-3.7182692939262676;Montepinos;40.403596350870764;-3.7136552084797287;Spanish Restaurant
Imperial;40.40619860546602;-3.7182692939262676;Parque de La Cornisa;40.40932557387759;-3.7149085654101484;Park
Imperial;40.40619860546602;-3.7182692939262676;Cerveceria Ruyma;40.404255611015216;-3.717923923929534;Tapas Restaurant
Imperial;40.40619860546602;-3.7182692939262676;Centro Deportivo Municipal Marqués de Samaranch;40.407577055637205;-3.7172002632398424;Gym / Fitness Center
Imperial;40.40619860546602;-3.7182692939262676;Supercor;40.40761926220015;-3.7168262208182865;Grocery Store
Imperial;40.40619860546602;-3.7182692939262676;La Herradura;40.40857850865012;-3.717496643019891;Spanish Restaurant
Imperial;40.40619860546602;-3.7182692939262676;Madrid Río Café Andorra;40.40730825454089;-3.722514785198101;Beer Garden
Imperial;40.40619860546602;-3.7182692939262676;Los Tronquitos;40.409952111488224;-3.7195663426169174;Spanish Restaurant
Imperial;40.40619860546602;-3.7182692939262676;Colby Cafe;40.40713184312889;-3.716759168580845;Café
Imperial;40.40619860546602;-3.7182692939262676;1903;40.40243028806627;-3.719776461069885;Bar
Imperial;40.40619860546602;-3.7182692939262676;La Casa De Zhou;40.40515740677846;-3.7163080930525005;Chinese Restaurant
Imperial;40.40619860546602;-3.7182692939262676;El Parador Cervecería;40.401946443852935;-3.718670904636383;Brewery
Acacias;40.40107611530032;-3.7071663117765565;La Gelateria di Angelo;40.3979513751972;-3.707739165816791;Ice Cream Shop
Acacias;40.40107611530032;-3.7071663117765565;Parque de la Arganzuela;40.39833018704864;-3.7086856350423827;Park
Acacias;40.40107611530032;-3.7071663117765565;Restaurante Peruano Mis Tradiciones;40.39981626548801;-3.71102238694507;Peruvian Restaurant
Acacias;40.40107611530032;-3.7071663117765565;Le Crust Pizza Bar;40.400922;-3.70989;Pizza Place
Acacias;40.40107611530032;-3.7071663117765565;sushi raku;40.404623;-3.708216;Sushi Restaurant
Acacias;40.40107611530032;-3.7071663117765565;Café Ziryab;40.40224373821232;-3.705137469839676;Pub
Acacias;40.40107611530032;-3.7071663117765565;AltaFit Puerta de Toledo;40.40511457737344;-3.7076489386093074;Gym / Fitness Center
Acacias;40.40107611530032;-3.7071663117765565;Sala Cuarta Pared;40.40268640431053;-3.7026998623030054;Indie Theater
Acacias;40.40107611530032;-3.7071663117765565;Toboganes Parque de la Arganzuela;40.3980264856808;-3.710240618240615;Playground
Acacias;40.40107611530032;-3.7071663117765565;Pryce Cafe;40.401935;-3.708241;Bar
Acacias;40.40107611530032;-3.7071663117765565;Lounge Yi;40.40252059283469;-3.7100599453887906;Asian Restaurant
Acacias;40.40107611530032;-3.7071663117765565;Artistic Metropol;40.405066714173635;-3.7073484351855797;Indie Movie Theater
Acacias;40.40107611530032;-3.7071663117765565;El Mono-Araña Comics;40.4033084842583;-3.704095640521681;Bookstore
Acacias;40.40107611530032;-3.7071663117765565;Teatro Encantado;40.39858945822635;-3.7038999495188074;Indie Theater
Acacias;40.40107611530032;-3.7071663117765565;Urban Box Crossfit;40.40279297352163;-3.701903826112441;Gym
Acacias;40.40107611530032;-3.7071663117765565;Chesscafe;40.403899576795055;-3.706681139020073;Café
Acacias;40.40107611530032;-3.7071663117765565;La Taberna De Mi Abuelo;40.40191135514439;-3.704978969297104;Bar
Acacias;40.40107611530032;-3.7071663117765565;Piscina Municipal Peñuelas;40.39908454746079;-3.704939795440357;Pool
Acacias;40.40107611530032;-3.7071663117765565;La Margherita;40.401253555178585;-3.7033826679956547;Pizza Place
Acacias;40.40107611530032;-3.7071663117765565;Cercanías Pirámides;40.40248604940046;-3.711201883844389;Train Station
Acacias;40.40107611530032;-3.7071663117765565;Atrapallada;40.404139730603724;-3.7057968005082103;Spanish Restaurant
Acacias;40.40107611530032;-3.7071663117765565;Carrefour Market;40.40364786304916;-3.7083148956298824;Supermarket
Acacias;40.40107611530032;-3.7071663117765565;El Guaje;40.40452858779973;-3.7045962054459918;Spanish Restaurant
Acacias;40.40107611530032;-3.7071663117765565;Parque de Peñuelas;40.400228640871305;-3.704967498779297;Park
Acacias;40.40107611530032;-3.7071663117765565;El surtidor;40.40429695609965;-3.7053099052706413;Brewery
Acacias;40.40107611530032;-3.7071663117765565;Eurobar Coppola;40.39885942944913;-3.709307787246689;Bar
Acacias;40.40107611530032;-3.7071663117765565;Restaurante Oviedo 2;40.39767059594002;-3.7063489377469625;Spanish Restaurant
Acacias;40.40107611530032;-3.7071663117765565;El 7 de Zahonero;40.40033472928856;-3.7122992730998177;Tapas Restaurant
Acacias;40.40107611530032;-3.7071663117765565;Patinódromo de Arganzuela;40.40082377459056;-3.7082232874787997;Skate Park
Acacias;40.40107611530032;-3.7071663117765565;El 9 Brasserie;40.402534687553896;-3.710841415481326;Mediterranean Restaurant
Acacias;40.40107611530032;-3.7071663117765565;Nine Fitness Sport Club;40.404509790096164;-3.7037122249603267;Gym / Fitness Center
Acacias;40.40107611530032;-3.7071663117765565;Mercadona;40.4006878686976;-3.7122534226189825;Supermarket
Acacias;40.40107611530032;-3.7071663117765565;Chocolatería Valor;40.403703969791835;-3.7071987977181333;Café
Acacias;40.40107611530032;-3.7071663117765565;Café del Teatro;40.403189033617984;-3.7028419392214444;Snack Place
Acacias;40.40107611530032;-3.7071663117765565;Mercadona;40.40505874889801;-3.7062951249739484;Supermarket
Acacias;40.40107611530032;-3.7071663117765565;Ceveceria Cabo Fisterra;40.399266;-3.7098529000000005;Spanish Restaurant
Acacias;40.40107611530032;-3.7071663117765565;La Taberna de Málaga;40.40371438956715;-3.7045378743034068;Tapas Restaurant
Acacias;40.40107611530032;-3.7071663117765565;Ginos Ribera de Curtidores;40.40459928962177;-3.7067639286717298;Italian Restaurant
Acacias;40.40107611530032;-3.7071663117765565;La Taberna Fantástica;40.40023220370225;-3.7105312124224183;Spanish Restaurant
Acacias;40.40107611530032;-3.7071663117765565;Telepizza;40.40502904857637;-3.7081938784241726;Pizza Place
Acacias;40.40107611530032;-3.7071663117765565;Holiday Inn;40.4024822;-3.711509;Hotel
Acacias;40.40107611530032;-3.7071663117765565;Alcampo;40.39892030463247;-3.702515882212579;Food & Drink Shop
Acacias;40.40107611530032;-3.7071663117765565;Café Europa;40.402718091835965;-3.7105576226096484;Breakfast Spot
Acacias;40.40107611530032;-3.7071663117765565;The Towers;40.40285751250166;-3.710746840114231;Pub
Acacias;40.40107611530032;-3.7071663117765565;Body Factory;40.40452664623662;-3.704488321271009;Gym
Acacias;40.40107611530032;-3.7071663117765565;Painting the Monkey;40.40426548028413;-3.7107961211961538;Nightclub
Acacias;40.40107611530032;-3.7071663117765565;Barco Pirata;40.3968437998685;-3.7064504783262424;Playground
Acacias;40.40107611530032;-3.7071663117765565;El Lagar De Arganzuela;40.39871991975261;-3.7039898416062798;Restaurant
Acacias;40.40107611530032;-3.7071663117765565;El Rincón De Asturias;40.401465011697624;-3.702407137711709;Spanish Restaurant
Acacias;40.40107611530032;-3.7071663117765565;Guang Dong City;40.404514015355296;-3.706822127537171;Chinese Restaurant
Chopera;40.39477005171291;-3.6989800251296083;Trattoria In Crescendo;40.39458232012004;-3.6983880942169574;Italian Restaurant
Chopera;40.39477005171291;-3.6989800251296083;Go Hyang Mat;40.39651209507304;-3.699201240629983;Korean Restaurant
Chopera;40.39477005171291;-3.6989800251296083;Matadero Madrid;40.39227020881504;-3.697500228881836;Art Gallery
Chopera;40.39477005171291;-3.6989800251296083;Madrid Río (Sector Sur);40.39450912360116;-3.7026071548461914;Park
Chopera;40.39477005171291;-3.6989800251296083;Palacio de Cristal de la Arganzuela (Invernadero);40.39377059552116;-3.7002269419528067;Garden
Chopera;40.39477005171291;-3.6989800251296083;Central de Diseño / DIMAD;40.392015380873275;-3.6968269050224034;Art Museum
Chopera;40.39477005171291;-3.6989800251296083;Las tinajas;40.3969930879287;-3.6977791786193848;Tapas Restaurant
Chopera;40.39477005171291;-3.6989800251296083;Centro Cultural Casa del Reloj;40.393534042434744;-3.6992756132369147;Art Gallery
Chopera;40.39477005171291;-3.6989800251296083;Nave 16;40.39164509705048;-3.6990612745285034;Performing Arts Venue
Chopera;40.39477005171291;-3.6989800251296083;HiFitness;40.39745815458322;-3.7013076927979083;Gym
Chopera;40.39477005171291;-3.6989800251296083;Plaza Matadero;40.392072;-3.698374;Plaza
Chopera;40.39477005171291;-3.6989800251296083;Cineteca;40.39151543201484;-3.6965212884161835;Indie Movie Theater
Chopera;40.39477005171291;-3.6989800251296083;Madrid Río (Legazpi);40.39109680713345;-3.700771982087698;Park
Chopera;40.39477005171291;-3.6989800251296083;Costello Río;40.393869542662;-3.6979571709519425;Burger Joint
Chopera;40.39477005171291;-3.6989800251296083;Mercado de Productores;40.39164324659804;-3.698183214253617;Farmers Market
Chopera;40.39477005171291;-3.6989800251296083;Nave de Música;40.39112678873239;-3.6981999136788786;Music Venue
Chopera;40.39477005171291;-3.6989800251296083;Tres Cerditos;40.397316;-3.694184;Chinese Restaurant
Chopera;40.39477005171291;-3.6989800251296083;Salón de Té Al Yabal;40.399014788020274;-3.700249151555845;Cocktail Bar
Chopera;40.39477005171291;-3.6989800251296083;Starbucks;40.39130385405477;-3.701122858987979;Coffee Shop
Chopera;40.39477005171291;-3.6989800251296083;Cantina Matadero;40.39160076391137;-3.6961034751162334;Argentinian Restaurant
Chopera;40.39477005171291;-3.6989800251296083;Dunkin Coffee;40.391625;-3.701652;Coffee Shop
Chopera;40.39477005171291;-3.6989800251296083;Cafetería La Perla;40.397367166955874;-3.6967451549952464;Café
Chopera;40.39477005171291;-3.6989800251296083;Cerveceria Viñas;40.39424239845131;-3.6952475289124664;Bar
Chopera;40.39477005171291;-3.6989800251296083;Skatepark Madrid Río;40.39550492306718;-3.7032296905112068;Skate Park
Chopera;40.39477005171291;-3.6989800251296083;Peña Atletica Legazpi;40.393549;-3.6978188000000003;Spanish Restaurant
Chopera;40.39477005171291;-3.6989800251296083;Mercado de Diseño;40.39089389119235;-3.6974275101347676;Flea Market
Chopera;40.39477005171291;-3.6989800251296083;Casa Maxi;40.39827157610671;-3.6978147969573913;Restaurant
Chopera;40.39477005171291;-3.6989800251296083;Mercado Guillermo de Osma;40.39504552361707;-3.696059268318678;Market
Chopera;40.39477005171291;-3.6989800251296083;C.C. Plaza Río 2;40.390881829760794;-3.701512813568115;Shopping Mall
Chopera;40.39477005171291;-3.6989800251296083;Taberna Criolla;40.39205552309037;-3.6963920073416188;BBQ Joint
Chopera;40.39477005171291;-3.6989800251296083;La Sirena;40.39549029773108;-3.694534672629032;Grocery Store
Chopera;40.39477005171291;-3.6989800251296083;venezzia;40.39627129215588;-3.69453564924098;Ice Cream Shop
